1	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.12199491	0.17720429	6.887815	0.19857566	0.19857566	0.13446155	5.9902174	2.9127399	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903	-0.18610903
1	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	0.19150642	6.8861273	0.19150642	0.17103357	0.19150642	6.4766703	1.6450785	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482	-0.17700482
1	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	0.10221343	5.6885318	3.0168143	0.22365514	0.1993668	3.9883479	5.7856851	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499	-0.21353499
1	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199	0.16088227	6.065058	0.16088227	0.18043252	0.16088227	7.3553746	1.1774953	-0.17147199	-0.17147199	-0.17147199	-0.17147199	-0.17147199
1	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	-0.16926582	0.19094519	6.0743916	0.17093346	0.19094519	0.19094519	7.3951653	0.85133203	-0.16926582	-0.16926582	-0.16926582
1	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.12909075	0.14984489	6.5653646	0.16976886	0.14984489	0.10999694	5.9277974	3.6763883	-0.18886267	-0.18886267	-0.18886267	-0.18886267	-0.18886267
1	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	-0.21761273	0.136469	5.3659837	3.2414933	0.27265428	0.24541722	4.6850573	5.4204578	-0.21761273	-0.21761273	-0.21761273
1	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.16578441	-0.010702282	0.90040524	5.6304102	0.16376512	0.18315038	0.14437985	7.7434043	-0.16578441	-0.16578441
1	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1515425	0.13371397	6.7516641	0.15273107	0.13371397	0.095679774	4.3364926	5.2302962	-0.1895767	-0.1895767	-0.1895767	-0.1895767	-0.1895767
1	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.0014650339	0.40037283	5.9457353	0.179362	0.1994539	0.15927011	7.5530868	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018	-0.16220018
